DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
160375,160375,0.500000,UT,04:00:00 14-May-2017,,,,0.000000,0.000000,Status,,,
160375,160375,0.500000,UT,12:00:00 14-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,14:00:00 14-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,04:00:00 15-May-2017,,,,0.000000,0.000000,Status,,,
160375,160375,0.500000,UT,16:00:00 15-May-2017,,,,0.000000,0.000000,Status,,,
160375,160375,0.500000,UT,00:00:00 17-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,06:00:00 20-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,14:00:00 20-May-2017,,,,0.000000,0.000000,Status,,,
160375,160375,0.500000,UT,08:00:00 21-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,04:00:00 22-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,10:00:00 22-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,20:00:00 23-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,06:00:00 25-May-2017,,,,0.000000,0.000000,Status,,,
160375,160375,0.500000,UT,10:00:00 25-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,16:00:00 25-May-2017,,,,0.000000,0.000000,Status,,,
160375,160375,0.500000,UT,16:00:00 26-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,14:00:00 02-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,02:00:00 03-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,00:00:00 04-Jun-2017,,,,135.000000,128.500000,MixLayer,135.000000,128.500000,MixLayer
160375,160375,0.500000,UT,08:00:00 04-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160375,160375,0.500000,UT,16:00:00 07-Jun-2017,,,,0.000000,0.000000,Status,,,
160375,160375,0.500000,UT,14:00:00 11-Jun-2017,,,,0.000000,0.000000,Status,,,
160375,160375,0.500000,UT,00:00:00 24-Jun-2017,,,,131.500000,125.000000,MixLayer,131.500000,125.000000,MixLayer
160375,160375,0.500000,UT,00:05:00 17-Jul-2017,,,,-0.250000,3.500000,PDT,255.750000,3.500000,PDT
